longitude,latitude,distance_to_center_km,distance_to_station_km
-73.97299999999977,40.78800000000042,2.5641,0.2802
-73.97249999999977,40.78800000000042,2.5739,0.3211
-73.97199999999977,40.78800000000042,2.5844,0.3623
-73.97149999999976,40.78800000000042,2.5954,0.4036
-73.97099999999976,40.78800000000042,2.6072,0.4451
-73.97049999999976,40.78800000000042,2.6195,0.4867
-73.96999999999976,40.78800000000042,2.6325,0.5284
-73.96949999999975,40.78800000000042,2.646,0.5701
-73.96899999999975,40.78800000000042,2.6602,0.6119
-73.96849999999975,40.78800000000042,2.675,0.6537
-73.96799999999975,40.78800000000042,2.6903,0.6956
-73.96749999999975,40.78800000000042,2.7062,0.7374
-73.96699999999974,40.78800000000042,2.7227,0.7793
-73.96649999999974,40.78800000000042,2.7397,0.8213
-73.96599999999974,40.78800000000042,2.7572,0.8632
-73.96549999999974,40.78800000000042,2.7753,0.9052
-73.96499999999973,40.78800000000042,2.7939,0.946
-73.96449999999973,40.78800000000042,2.813,0.9356
-73.96399999999973,40.78800000000042,2.8326,0.925
-73.96349999999973,40.78800000000042,2.8527,0.9161
-73.96299999999972,40.78800000000042,2.8732,0.9092
-73.96249999999972,40.78800000000042,2.8942,0.9041
-73.96199999999972,40.78800000000042,2.9157,0.901
-73.96149999999972,40.78800000000042,2.9376,0.8998
-73.96099999999971,40.78800000000042,2.96,0.9006
-73.96049999999971,40.78800000000042,2.9828,0.9034
-73.95999999999971,40.78800000000042,3.006,0.9081
-73.95949999999971,40.78800000000042,3.0296,0.9147
-73.9589999999997,40.78800000000042,3.0536,0.9232
-73.9584999999997,40.78800000000042,3.078,0.9335
-73.9579999999997,40.78800000000042,3.1028,0.9456
-73.9574999999997,40.78800000000042,3.128,0.9594
-73.9569999999997,40.78800000000042,3.1535,0.9247
-73.95649999999969,40.78800000000042,3.1794,0.8871
-73.95599999999969,40.78800000000042,3.2056,0.85
-73.95549999999969,40.78800000000042,3.2321,0.8134
-73.95499999999969,40.78800000000042,3.259,0.7773
-73.95449999999968,40.78800000000042,3.2862,0.7418
-73.95399999999968,40.78800000000042,3.3137,0.7071
-73.95349999999968,40.78800000000042,3.3415,0.6732
-73.95299999999968,40.78800000000042,3.3696,0.6403
-73.95249999999967,40.78800000000042,3.398,0.6086
-73.95199999999967,40.78800000000042,3.4267,0.5781
-73.95149999999967,40.78800000000042,3.4556,0.5492
-73.95099999999967,40.78800000000042,3.4848,0.5221
-73.95049999999966,40.78800000000042,3.5143,0.4971
-73.94999999999966,40.78800000000042,3.5441,0.4745
-73.94949999999966,40.78800000000042,3.574,0.4546
-73.94899999999966,40.78800000000042,3.6043,0.438
-73.94849999999965,40.78800000000042,3.6347,0.4249
-73.94799999999965,40.78800000000042,3.6654,0.4156
-73.94749999999965,40.78800000000042,3.6963,0.4105
-73.94699999999965,40.78800000000042,3.7275,0.4096
-73.94649999999965,40.78800000000042,3.7588,0.4131
-73.94599999999964,40.78800000000042,3.7904,0.4208
-73.94549999999964,40.78800000000042,3.8222,0.4324
-73.94499999999964,40.78800000000042,3.8541,0.4477
-73.94449999999964,40.78800000000042,3.8863,0.4663
-73.94399999999963,40.78800000000042,3.9186,0.4879
-73.94349999999963,40.78800000000042,3.9511,0.512
-73.94299999999963,40.78800000000042,3.9838,0.5383
-73.94249999999963,40.78800000000042,4.0167,0.5666
-73.94199999999962,40.78800000000042,4.0498,0.5965
-73.94149999999962,40.78800000000042,4.083,0.6277
-73.94099999999962,40.78800000000042,4.1164,0.6602
-73.94049999999962,40.78800000000042,4.1499,0.6937
-73.93999999999961,40.78800000000042,4.1836,0.7281
-73.93949999999961,40.78800000000042,4.2175,0.7633
-73.93899999999961,40.78800000000042,4.2514,0.7992
-73.9384999999996,40.78800000000042,4.2856,0.8356
-73.9379999999996,40.78800000000042,4.3199,0.8725
-73.93349999999958,40.78800000000042,4.6342,1.1951
-73.93299999999958,40.78800000000042,4.6697,1.2273
-73.93249999999958,40.78800000000042,4.7053,1.2601
-73.93199999999958,40.78800000000042,4.741,1.2934
-73.93149999999957,40.78800000000042,4.7769,1.3272
-73.93099999999957,40.78800000000042,4.8128,1.3614
-73.93049999999957,40.78800000000042,4.8488,1.3961
-73.92999999999957,40.78800000000042,4.885,1.4312
-73.92949999999956,40.78800000000042,4.9212,1.4667
-73.92899999999956,40.78800000000042,4.9575,1.5025
-73.92849999999956,40.78800000000042,4.9939,1.5386
-73.92799999999956,40.78800000000042,5.0304,1.575
-73.92749999999955,40.78800000000042,5.067,1.6117
-73.92699999999955,40.78800000000042,5.1037,1.6487
-73.92649999999955,40.78800000000042,5.1404,1.6859
-73.92599999999955,40.78800000000042,5.1773,1.7233
-73.92549999999954,40.78800000000042,5.2142,1.7609
-73.92499999999954,40.78800000000042,5.2512,1.7988
-73.92449999999954,40.78800000000042,5.2882,1.7832
-73.92399999999954,40.78800000000042,5.3254,1.7587
-73.92349999999954,40.78800000000042,5.3626,1.7349
-73.92299999999953,40.78800000000042,5.3999,1.7119
-73.92249999999953,40.78800000000042,5.4372,1.6895
-73.92199999999953,40.78800000000042,5.4747,1.668
-73.92149999999953,40.78800000000042,5.5122,1.6472
-73.92099999999952,40.78800000000042,5.5497,1.6272
-73.92049999999952,40.78800000000042,5.5874,1.6081
-73.91999999999952,40.78800000000042,5.625,1.5899
-73.98299999999982,40.788500000000425,2.5676,0.5702
-73.98249999999982,40.788500000000425,2.5636,0.5291
-73.98199999999981,40.788500000000425,2.5603,0.487
-73.98149999999981,40.788500000000425,2.5577,0.445
-73.98099999999981,40.788500000000425,2.5558,0.4029
-73.98049999999981,40.788500000000425,2.5545,0.3609
-73.9799999999998,40.788500000000425,2.554,0.3188
-73.9794999999998,40.788500000000425,2.5541,0.2768
-73.9789999999998,40.788500000000425,2.5549,0.2348
-73.9784999999998,40.788500000000425,2.5565,0.1928
-73.9779999999998,40.788500000000425,2.5587,0.1509
-73.9774999999998,40.788500000000425,2.5616,0.1091
-73.97699999999979,40.788500000000425,2.5652,0.0678
-73.97649999999979,40.788500000000425,2.5695,0.0286
-73.97599999999979,40.788500000000425,2.5745,0.0244
-73.97549999999978,40.788500000000425,2.5801,0.0625
-73.97499999999978,40.788500000000425,2.5864,0.1038
-73.97449999999978,40.788500000000425,2.5934,0.1455
-73.97399999999978,40.788500000000425,2.601,0.1874
-73.97349999999977,40.788500000000425,2.6093,0.2294
-73.97299999999977,40.788500000000425,2.6183,0.2714
-73.97249999999977,40.788500000000425,2.6279,0.3134
-73.97199999999977,40.788500000000425,2.6381,0.3555
-73.97149999999976,40.788500000000425,2.649,0.3975
-73.97099999999976,40.788500000000425,2.6605,0.4396
-73.97049999999976,40.788500000000425,2.6726,0.4817
-73.96999999999976,40.788500000000425,2.6853,0.5237
-73.96949999999975,40.788500000000425,2.6986,0.5658
-73.96899999999975,40.788500000000425,2.7125,0.6079
-73.96849999999975,40.788500000000425,2.727,0.65
-73.96799999999975,40.788500000000425,2.742,0.692
-73.96749999999975,40.788500000000425,2.7576,0.7341
-73.96699999999974,40.788500000000425,2.7738,0.7762
-73.96649999999974,40.788500000000425,2.7905,0.8183
-73.96599999999974,40.788500000000425,2.8077,0.8604
-73.96549999999974,40.788500000000425,2.8254,0.9025
-73.96499999999973,40.788500000000425,2.8437,0.8954
-73.96449999999973,40.788500000000425,2.8625,0.8823
-73.96399999999973,40.788500000000425,2.8817,0.871
-73.96349999999973,40.788500000000425,2.9015,0.8616
-73.96299999999972,40.788500000000425,2.9217,0.8542
-73.96249999999972,40.788500000000425,2.9424,0.8488
-73.96199999999972,40.788500000000425,2.9635,0.8454
-73.96149999999972,40.788500000000425,2.9851,0.8442
-73.96099999999971,40.788500000000425,3.0071,0.8451
-73.96049999999971,40.788500000000425,3.0295,0.848
-73.95999999999971,40.788500000000425,3.0524,0.853
-73.95949999999971,40.788500000000425,3.0756,0.8601
-73.9589999999997,40.788500000000425,3.0993,0.8691
-73.9584999999997,40.788500000000425,3.1233,0.8801
-73.9579999999997,40.788500000000425,3.1478,0.8929
-73.9574999999997,40.788500000000425,3.1726,0.9074
-73.9569999999997,40.788500000000425,3.1977,0.9237
-73.95649999999969,40.788500000000425,3.2232,0.9141
-73.95599999999969,40.788500000000425,3.2491,0.8782
-73.95549999999969,40.788500000000425,3.2753,0.8427
-73.95499999999969,40.788500000000425,3.3018,0.808
-73.95449999999968,40.788500000000425,3.3286,0.7739
-73.95399999999968,40.788500000000425,3.3558,0.7407
-73.95349999999968,40.788500000000425,3.3833,0.7084
-73.95299999999968,40.788500000000425,3.411,0.6772
-73.95249999999967,40.788500000000425,3.4391,0.6473
-73.95199999999967,40.788500000000425,3.4674,0.6187
-73.95149999999967,40.788500000000425,3.496,0.5918
-73.95099999999967,40.788500000000425,3.5249,0.5667
-73.95049999999966,40.788500000000425,3.554,0.5438
-73.94999999999966,40.788500000000425,3.5835,0.5232
-73.94949999999966,40.788500000000425,3.6131,0.5053
-73.94899999999966,40.788500000000425,3.643,0.4904
-73.94849999999965,40.788500000000425,3.6732,0.4787
-73.94799999999965,40.788500000000425,3.7035,0.4705
-73.94749999999965,40.788500000000425,3.7341,0.4659
-73.94699999999965,40.788500000000425,3.765,0.4652
-73.94649999999965,40.788500000000425,3.796,0.4682
-73.94599999999964,40.788500000000425,3.8273,0.475
-73.94549999999964,40.788500000000425,3.8587,0.4854
-73.94499999999964,40.788500000000425,3.8904,0.4991
-73.94449999999964,40.788500000000425,3.9222,0.5158
-73.94399999999963,40.788500000000425,3.9543,0.5354
-73.94349999999963,40.788500000000425,3.9865,0.5575
-73.94299999999963,40.788500000000425,4.0189,0.5818
-73.94249999999963,40.788500000000425,4.0515,0.608
-73.94199999999962,40.788500000000425,4.0843,0.6359
-73.94149999999962,40.788500000000425,4.1172,0.6653
-73.94099999999962,40.788500000000425,4.1503,0.6961
-73.94049999999962,40.788500000000425,4.1836,0.7279
-73.93999999999961,40.788500000000425,4.217,0.7608
-73.93949999999961,40.788500000000425,4.2506,0.7945
-73.93899999999961,40.788500000000425,4.2843,0.829
-73.9384999999996,40.788500000000425,4.3182,0.8642
-73.9379999999996,40.788500000000425,4.3522,0.8958
-73.9374999999996,40.788500000000425,4.3864,0.9211
-73.93299999999958,40.788500000000425,4.6996,1.1927
-73.93249999999958,40.788500000000425,4.735,1.2264
-73.93199999999958,40.788500000000425,4.7705,1.2606
-73.93149999999957,40.788500000000425,4.8062,1.2953
-73.93099999999957,40.788500000000425,4.8419,1.3303
-73.93049999999957,40.788500000000425,4.8777,1.3658
-73.92999999999957,40.788500000000425,4.9136,1.4017
-73.92949999999956,40.788500000000425,4.9496,1.4379
-73.92899999999956,40.788500000000425,4.9857,1.4744
-73.92849999999956,40.788500000000425,5.0219,1.5112
-73.92799999999956,40.788500000000425,5.0582,1.5482
-73.92749999999955,40.788500000000425,5.0946,1.5855
-73.92699999999955,40.788500000000425,5.1311,1.6231
-73.92649999999955,40.788500000000425,5.1677,1.6609
-73.92599999999955,40.788500000000425,5.2043,1.6988
-73.92549999999954,40.788500000000425,5.241,1.737
-73.92499999999954,40.788500000000425,5.2778,1.7753
-73.92449999999954,40.788500000000425,5.3147,1.8138
-73.92399999999954,40.788500000000425,5.3517,1.8046
-73.92349999999954,40.788500000000425,5.3887,1.7814
-73.92299999999953,40.788500000000425,5.4258,1.7589
-73.92249999999953,40.788500000000425,5.463,1.7372
-73.92199999999953,40.788500000000425,5.5003,1.7162
-73.92149999999953,40.788500000000425,5.5376,1.6961
-73.92099999999952,40.788500000000425,5.575,1.6767
-73.92049999999952,40.788500000000425,5.6124,1.6582
-73.91999999999952,40.788500000000425,5.6499,1.6405
-73.91949999999952,40.788500000000425,5.6875,1.6237
-73.98249999999982,40.78900000000043,2.619,0.5303
-73.98199999999981,40.78900000000043,2.6158,0.4884
-73.98149999999981,40.78900000000043,2.6132,0.4464
-73.98099999999981,40.78900000000043,2.6113,0.4045
-73.98049999999981,40.78900000000043,2.6101,0.3627
-73.9799999999998,40.78900000000043,2.6096,0.3209
-73.9794999999998,40.78900000000043,2.6097,0.2791
-73.9789999999998,40.78900000000043,2.6105,0.2375
-73.9784999999998,40.78900000000043,2.612,0.1962
-73.9779999999998,40.78900000000043,2.6142,0.1552
-73.9774999999998,40.78900000000043,2.617,0.115
-73.97699999999979,40.78900000000043,2.6206,0.0768
-73.97649999999979,40.78900000000043,2.6248,0.0462
-73.97599999999979,40.78900000000043,2.6296,0.0436
-73.97549999999978,40.78900000000043,2.6351,0.0723
-73.97499999999978,40.78900000000043,2.6413,0.1099
-73.97449999999978,40.78900000000043,2.6482,0.15
-73.97399999999978,40.78900000000043,2.6557,0.1909
-73.97349999999977,40.78900000000043,2.6638,0.2322
-73.97299999999977,40.78900000000043,2.6726,0.2738
-73.97249999999977,40.78900000000043,2.682,0.3155
-73.97199999999977,40.78900000000043,2.692,0.3573
-73.97149999999976,40.78900000000043,2.7026,0.3992
-73.97099999999976,40.78900000000043,2.7139,0.4411
-73.97049999999976,40.78900000000043,2.7258,0.483
-73.96999999999976,40.78900000000043,2.7382,0.525
-73.96949999999975,40.78900000000043,2.7513,0.567
-73.96899999999975,40.78900000000043,2.7649,0.609
-73.96849999999975,40.78900000000043,2.7791,0.651
-73.96799999999975,40.78900000000043,2.7939,0.693
-73.96749999999975,40.78900000000043,2.8092,0.735
-73.96699999999974,40.78900000000043,2.825,0.7771
-73.96649999999974,40.78900000000043,2.8414,0.8191
-73.96599999999974,40.78900000000043,2.8584,0.8611
-73.96549999999974,40.78900000000043,2.8758,0.859
-73.96499999999973,40.78900000000043,2.8937,0.8432
-73.96449999999973,40.78900000000043,2.9122,0.8292
-73.96399999999973,40.78900000000043,2.9311,0.8172
-73.96349999999973,40.78900000000043,2.9505,0.8072
-73.96299999999972,40.78900000000043,2.9704,0.7993
-73.96249999999972,40.78900000000043,2.9907,0.7935
-73.96199999999972,40.78900000000043,3.0115,0.7899
-73.96149999999972,40.78900000000043,3.0328,0.7886
-73.96099999999971,40.78900000000043,3.0544,0.7895
-73.96049999999971,40.78900000000043,3.0765,0.7927
-73.95999999999971,40.78900000000043,3.099,0.798
-73.95949999999971,40.78900000000043,3.1219,0.8056
-73.9589999999997,40.78900000000043,3.1453,0.8152
-73.9584999999997,40.78900000000043,3.169,0.8269
-73.9579999999997,40.78900000000043,3.193,0.8405
-73.9574999999997,40.78900000000043,3.2175,0.856
-73.9569999999997,40.78900000000043,3.2423,0.8732
-73.95649999999969,40.78900000000043,3.2674,0.8921
-73.95599999999969,40.78900000000043,3.293,0.9088
-73.95549999999969,40.78900000000043,3.3188,0.8746
-73.95499999999969,40.78900000000043,3.345,0.8412
-73.95449999999968,40.78900000000043,3.3715,0.8085
-73.95399999999968,40.78900000000043,3.3983,0.7768
-73.95349999999968,40.78900000000043,3.4254,0.7461
-73.95299999999968,40.78900000000043,3.4528,0.7166
-73.95249999999967,40.78900000000043,3.4805,0.6883
-73.95199999999967,40.78900000000043,3.5085,0.6615
-73.95149999999967,40.78900000000043,3.5368,0.6364
-73.95099999999967,40.78900000000043,3.5654,0.6132
-73.95049999999966,40.78900000000043,3.5942,0.592
-73.94999999999966,40.78900000000043,3.6233,0.5732
-73.94949999999966,40.78900000000043,3.6526,0.5569
-73.94899999999966,40.78900000000043,3.6822,0.5434
-73.94849999999965,40.78900000000043,3.712,0.5328
-73.94799999999965,40.78900000000043,3.7421,0.5255
-73.94749999999965,40.78900000000043,3.7724,0.5214
-73.94699999999965,40.78900000000043,3.8029,0.5208
-73.94649999999965,40.78900000000043,3.8336,0.5235
-73.94599999999964,40.78900000000043,3.8646,0.5296
-73.94549999999964,40.78900000000043,3.8957,0.5389
-73.94499999999964,40.78900000000043,3.9271,0.5512
-73.94449999999964,40.78900000000043,3.9586,0.5665
-73.94399999999963,40.78900000000043,3.9904,0.5843
-73.94349999999963,40.78900000000043,4.0223,0.6046
-73.94299999999963,40.78900000000043,4.0545,0.6271
-73.94249999999963,40.78900000000043,4.0868,0.6515
-73.94199999999962,40.78900000000043,4.1193,0.6776
-73.94149999999962,40.78900000000043,4.1519,0.7053
-73.94099999999962,40.78900000000043,4.1848,0.7231
-73.94049999999962,40.78900000000043,4.2178,0.7401
-73.93999999999961,40.78900000000043,4.2509,0.759
-73.93949999999961,40.78900000000043,4.2842,0.7797
-73.93899999999961,40.78900000000043,4.3177,0.8021
-73.9384999999996,40.78900000000043,4.3513,0.8261
-73.9379999999996,40.78900000000043,4.3851,0.8514
-73.9374999999996,40.78900000000043,4.419,0.8781
-73.9364999999996,40.78900000000043,4.4872,0.9347
-73.93249999999958,40.78900000000043,4.7652,1.1944
-73.93199999999958,40.78900000000043,4.8005,1.2295
-73.93149999999957,40.78900000000043,4.8359,1.265
-73.93099999999957,40.78900000000043,4.8714,1.3009
-73.93049999999957,40.78900000000043,4.907,1.3371
-73.92999999999957,40.78900000000043,4.9427,1.3737
-73.92949999999956,40.78900000000043,4.9785,1.4107
-73.92899999999956,40.78900000000043,5.0144,1.4478
-73.92849999999956,40.78900000000043,5.0504,1.4853
-73.92799999999956,40.78900000000043,5.0865,1.523
-73.92749999999955,40.78900000000043,5.1227,1.5609
-73.92699999999955,40.78900000000043,5.159,1.599
-73.92649999999955,40.78900000000043,5.1953,1.6374
-73.92599999999955,40.78900000000043,5.2318,1.6759
-73.92549999999954,40.78900000000043,5.2683,1.7145
-73.92499999999954,40.78900000000043,5.3049,1.7534
-73.92449999999954,40.78900000000043,5.3416,1.7923
-73.92399999999954,40.78900000000043,5.3784,1.8291
-73.92349999999954,40.78900000000043,5.4153,1.8284
-73.92299999999953,40.78900000000043,5.4522,1.8065
-73.92249999999953,40.78900000000043,5.4892,1.7854
-73.92199999999953,40.78900000000043,5.5263,1.765
-73.92149999999953,40.78900000000043,5.5634,1.7453
-73.92099999999952,40.78900000000043,5.6006,1.7265
-73.92049999999952,40.78900000000043,5.6379,1.7085
-73.91999999999952,40.78900000000043,5.6753,1.6914
-73.91949999999952,40.78900000000043,5.7127,1.6751
-73.91899999999951,40.78900000000043,5.7502,1.6598
-73.98249999999982,40.78950000000043,2.6744,0.5374
-73.98199999999981,40.78950000000043,2.6713,0.496
-73.98149999999981,40.78950000000043,2.6687,0.4548
-73.98099999999981,40.78950000000043,2.6669,0.4137
-73.98049999999981,40.78950000000043,2.6657,0.3728
-73.9799999999998,40.78950000000043,2.6652,0.3323
-73.9794999999998,40.78950000000043,2.6653,0.2922
-73.9789999999998,40.78950000000043,2.6661,0.2528
-73.9784999999998,40.78950000000043,2.6676,0.2144
-73.9779999999998,40.78950000000043,2.6697,0.1777
-73.9774999999998,40.78950000000043,2.6725,0.1439
-73.97699999999979,40.78950000000043,2.6759,0.1157
-73.97649999999979,40.78950000000043,2.68,0.0981
-73.97599999999979,40.78950000000043,2.6848,0.0969
-73.97549999999978,40.78950000000043,2.6902,0.1128
-73.97499999999978,40.78950000000043,2.6963,0.1399
-73.97449999999978,40.78950000000043,2.703,0.1731
-73.97399999999978,40.78950000000043,2.7103,0.2096
-73.97349999999977,40.78950000000043,2.7183,0.2478
-73.97299999999977,40.78950000000043,2.7269,0.2872
-73.97249999999977,40.78950000000043,2.7361,0.3272
-73.97199999999977,40.78950000000043,2.7459,0.3676
-73.97149999999976,40.78950000000043,2.7564,0.4084
-73.97099999999976,40.78950000000043,2.7674,0.4495
-73.97049999999976,40.78950000000043,2.779,0.4907
-73.96999999999976,40.78950000000043,2.7913,0.5321
-73.96949999999975,40.78950000000043,2.8041,0.5735
-73.96899999999975,40.78950000000043,2.8174,0.6151
-73.96849999999975,40.78950000000043,2.8314,0.6567
-73.96799999999975,40.78950000000043,2.8459,0.6984
-73.96749999999975,40.78950000000043,2.8609,0.7401
-73.96699999999974,40.78950000000043,2.8765,0.7819
-73.96649999999974,40.78950000000043,2.8926,0.8237
-73.96599999999974,40.78950000000043,2.9092,0.8269
-73.96549999999974,40.78950000000043,2.9263,0.8083
-73.96499999999973,40.78950000000043,2.944,0.7915
-73.96449999999973,40.78950000000043,2.9621,0.7766
-73.96399999999973,40.78950000000043,2.9807,0.7637
-73.96349999999973,40.78950000000043,2.9998,0.753
-73.96299999999972,40.78950000000043,3.0194,0.7445
-73.96249999999972,40.78950000000043,3.0394,0.7383
-73.96199999999972,40.78950000000043,3.0598,0.7344
-73.96149999999972,40.78950000000043,3.0807,0.733
-73.96099999999971,40.78950000000043,3.1021,0.734
-73.96049999999971,40.78950000000043,3.1238,0.7374
-73.95999999999971,40.78950000000043,3.146,0.7431
-73.95949999999971,40.78950000000043,3.1686,0.7512
-73.9589999999997,40.78950000000043,3.1915,0.7616
-73.9584999999997,40.78950000000043,3.2149,0.774
-73.9579999999997,40.78950000000043,3.2386,0.7886
-73.9574999999997,40.78950000000043,3.2627,0.805
-73.9569999999997,40.78950000000043,3.2872,0.8233
-73.95649999999969,40.78950000000043,3.312,0.8433
-73.95599999999969,40.78950000000043,3.3372,0.8649
-73.95549999999969,40.78950000000043,3.3627,0.888
-73.95499999999969,40.78950000000043,3.3885,0.8767
-73.95449999999968,40.78950000000043,3.4147,0.8454
-73.95399999999968,40.78950000000043,3.4412,0.8151
-73.95349999999968,40.78950000000043,3.4679,0.7859
-73.95299999999968,40.78950000000043,3.495,0.7579
-73.95249999999967,40.78950000000043,3.5224,0.7313
-73.95199999999967,40.78950000000043,3.5501,0.7061
-73.95149999999967,40.78950000000043,3.578,0.6827
-73.95099999999967,40.78950000000043,3.6063,0.661
-73.95049999999966,40.78950000000043,3.6348,0.6415
-73.94999999999966,40.78950000000043,3.6635,0.6241
-73.94949999999966,40.78950000000043,3.6925,0.6092
-73.94899999999966,40.78950000000043,3.7218,0.5968
-73.94849999999965,40.78950000000043,3.7513,0.5873
-73.94799999999965,40.78950000000043,3.7811,0.5806
-73.94749999999965,40.78950000000043,3.811,0.577
-73.94699999999965,40.78950000000043,3.8412,0.5764
-73.94649999999965,40.78950000000043,3.8717,0.5788
-73.94599999999964,40.78950000000043,3.9023,0.5843
-73.94549999999964,40.78950000000043,3.9332,0.5928
-73.94499999999964,40.78950000000043,3.9642,0.604
-73.94449999999964,40.78950000000043,3.9955,0.6142
-73.94399999999963,40.78950000000043,4.027,0.6142
-73.94349999999963,40.78950000000043,4.0586,0.617
-73.94299999999963,40.78950000000043,4.0905,0.6228
-73.94249999999963,40.78950000000043,4.1225,0.6312
-73.94199999999962,40.78950000000043,4.1547,0.6424
-73.94149999999962,40.78950000000043,4.1871,0.656
-73.94099999999962,40.78950000000043,4.2197,0.672
-73.94049999999962,40.78950000000043,4.2524,0.6902
-73.93999999999961,40.78950000000043,4.2853,0.7105
-73.93949999999961,40.78950000000043,4.3183,0.7326
-73.93899999999961,40.78950000000043,4.3515,0.7564
-73.9384999999996,40.78950000000043,4.3849,0.7817
-73.9379999999996,40.78950000000043,4.4184,0.8084
-73.9374999999996,40.78950000000043,4.452,0.8364
-73.9369999999996,40.78950000000043,4.4858,0.8656
-73.93249999999958,40.78950000000043,4.7959,1.1641
-73.93199999999958,40.78950000000043,4.831,1.2001
-73.93149999999957,40.78950000000043,4.8661,1.2365
-73.93099999999957,40.78950000000043,4.9014,1.2732
-73.93049999999957,40.78950000000043,4.9368,1.3102
-73.92999999999957,40.78950000000043,4.9723,1.3475
-73.92949999999956,40.78950000000043,5.0079,1.3851
-73.92899999999956,40.78950000000043,5.0436,1.423
-73.92849999999956,40.78950000000043,5.0794,1.4611
-73.92799999999956,40.78950000000043,5.1153,1.4994
-73.92749999999955,40.78950000000043,5.1512,1.5379
-73.92699999999955,40.78950000000043,5.1873,1.5766
-73.92649999999955,40.78950000000043,5.2235,1.6154
-73.92599999999955,40.78950000000043,5.2597,1.6544
-73.92549999999954,40.78950000000043,5.2961,1.6936
-73.92499999999954,40.78950000000043,5.3325,1.7283
-73.92449999999954,40.78950000000043,5.369,1.7626
-73.92399999999954,40.78950000000043,5.4056,1.7972
-73.92349999999954,40.78950000000043,5.4423,1.832
-73.92299999999953,40.78950000000043,5.479,1.8545
-73.92249999999953,40.78950000000043,5.5158,1.8339
-73.92199999999953,40.78950000000043,5.5527,1.8141
-73.92149999999953,40.78950000000043,5.5897,1.795
-73.92099999999952,40.78950000000043,5.6267,1.7767
-73.92049999999952,40.78950000000043,5.6639,1.7592
-73.91999999999952,40.78950000000043,5.701,1.7426
-73.91949999999952,40.78950000000043,5.7383,1.7268
-73.91899999999951,40.78950000000043,5.7756,1.7119
-73.98199999999981,40.79000000000043,2.7267,0.5096
-73.98149999999981,40.79000000000043,2.7243,0.4695
-73.98099999999981,40.79000000000043,2.7224,0.4299
-73.98049999999981,40.79000000000043,2.7213,0.3908
-73.9799999999998,40.79000000000043,2.7208,0.3523
-73.9794999999998,40.79000000000043,2.7209,0.3148
-73.9789999999998,40.79000000000043,2.7217,0.2785
-73.9784999999998,40.79000000000043,2.7231,0.2442
-73.9779999999998,40.79000000000043,2.7252,0.2127
-73.9774999999998,40.79000000000043,2.7279,0.1854
-73.97699999999979,40.79000000000043,2.7313,0.1645
-73.97649999999979,40.79000000000043,2.7353,0.1526
-73.97599999999979,40.79000000000043,2.74,0.1519
-73.97549999999978,40.79000000000043,2.7453,0.1624
-73.97499999999978,40.79000000000043,2.7512,0.1823
-73.97449999999978,40.79000000000043,2.7578,0.2089
-73.97399999999978,40.79000000000043,2.765,0.24
-73.97349999999977,40.79000000000043,2.7728,0.274
-73.97299999999977,40.79000000000043,2.7812,0.31
-73.97249999999977,40.79000000000043,2.7903,0.3474
-73.97199999999977,40.79000000000043,2.7999,0.3858
-73.97149999999976,40.79000000000043,2.8102,0.4249
-73.97099999999976,40.79000000000043,2.821,0.4644
-73.97049999999976,40.79000000000043,2.8324,0.5044
-73.96999999999976,40.79000000000043,2.8444,0.5448
-73.96949999999975,40.79000000000043,2.857,0.5853
-73.96899999999975,40.79000000000043,2.8701,0.6261
-73.96849999999975,40.79000000000043,2.8838,0.667
-73.96799999999975,40.79000000000043,2.898,0.7081
-73.96749999999975,40.79000000000043,2.9128,0.7493
-73.96699999999974,40.79000000000043,2.9281,0.7906
-73.96649999999974,40.79000000000043,2.9439,0.7996
-73.96599999999974,40.79000000000043,2.9602,0.778
-73.96549999999974,40.79000000000043,2.9771,0.7582
-73.96499999999973,40.79000000000043,2.9944,0.7403
-73.96449999999973,40.79000000000043,3.0122,0.7243
-73.96399999999973,40.79000000000043,3.0305,0.7105
-73.96349999999973,40.79000000000043,3.0493,0.699
-73.96299999999972,40.79000000000043,3.0685,0.6898
-73.96249999999972,40.79000000000043,3.0882,0.6831
-73.96199999999972,40.79000000000043,3.1084,0.679
-73.96149999999972,40.79000000000043,3.129,0.6774
-73.96099999999971,40.79000000000043,3.15,0.6785
-73.96049999999971,40.79000000000043,3.1714,0.6821
-73.95999999999971,40.79000000000043,3.1932,0.6884
-73.95949999999971,40.79000000000043,3.2155,0.6971
-73.9589999999997,40.79000000000043,3.2381,0.7082
-73.9584999999997,40.79000000000043,3.2611,0.7216
-73.9579999999997,40.79000000000043,3.2845,0.7372
-73.9574999999997,40.79000000000043,3.3083,0.7548
-73.9569999999997,40.79000000000043,3.3324,0.7742
-73.95649999999969,40.79000000000043,3.3569,0.7955
-73.95599999999969,40.79000000000043,3.3817,0.8183
-73.95549999999969,40.79000000000043,3.4069,0.8427
-73.95499999999969,40.79000000000043,3.4324,0.8684
-73.95449999999968,40.79000000000043,3.4582,0.8842
-73.95399999999968,40.79000000000043,3.4844,0.8553
-73.95349999999968,40.79000000000043,3.5108,0.8275
-73.95299999999968,40.79000000000043,3.5376,0.801
-73.95249999999967,40.79000000000043,3.5647,0.7758
-73.95199999999967,40.79000000000043,3.592,0.7522
-73.95149999999967,40.79000000000043,3.6196,0.7302
-73.95099999999967,40.79000000000043,3.6475,0.71
